stage6_prompt_family,n,unique_original_samples,node_overlap_jaccard_mean,node_overlap_jaccard_ci_low,node_overlap_jaccard_ci_high,edge_overlap_jaccard_mean,edge_overlap_jaccard_ci_low,edge_overlap_jaccard_ci_high,delta_target_total_in_abs_mean,delta_target_total_in_abs_ci_low,delta_target_total_in_abs_ci_high,delta_target_total_in_abs_positive_frac,delta_target_feature_ratio_mean,delta_target_feature_ratio_ci_low,delta_target_feature_ratio_ci_high,delta_target_feature_ratio_positive_frac,delta_target_error_ratio_mean,delta_target_error_ratio_ci_low,delta_target_error_ratio_ci_high,delta_target_error_ratio_positive_frac,delta_traced_nodes_mean,delta_traced_nodes_ci_low,delta_traced_nodes_ci_high,delta_traced_nodes_positive_frac,delta_traced_edges_mean,delta_traced_edges_ci_low,delta_traced_edges_ci_high,delta_traced_edges_positive_frac,a_traced_nodes_mean,a_traced_nodes_ci_low,a_traced_nodes_ci_high,b_traced_nodes_mean,b_traced_nodes_ci_low,b_traced_nodes_ci_high,a_traced_edges_mean,a_traced_edges_ci_low,a_traced_edges_ci_high,b_traced_edges_mean,b_traced_edges_ci_low,b_traced_edges_ci_high
A_step_visual,36,12,0.14591915908387032,0.11206799802991765,0.179770320137823,0.052383856672959,0.019346825384278947,0.08542088796163905,-16.755436420440674,-20.927426766927848,-12.5834460739535,0.05555555555555555,-0.020780942609673364,-0.042560367756299164,0.0009984825369524393,0.3333333333333333,-0.012844562610659993,-0.04148097527500388,0.015791850053683887,0.4444444444444444,-1.3611111111111112,-3.7375525320513567,1.0153303098291344,0.3611111111111111,-9.972222222222221,-14.593626984338243,-5.3508174601062,0.25,23.13888888888889,21.392515362455566,24.885262415322213,24.5,22.89111632904468,26.10888367095532,32.19444444444444,28.795299272311517,35.59358961657737,42.166666666666664,37.215907353412,47.11742597992133
B_direct,36,12,0.5174268364951067,0.3920753028071665,0.6427783701830468,0.43032909104428285,0.28611632480696536,0.5745418572816003,1.6913318634033203,-0.05041066010771189,3.4330743869143525,0.6388888888888888,0.005482878237422555,-0.0024422187066540863,0.013407975181499197,0.4722222222222222,-0.004930962581295183,-0.012206959122363947,0.0023450339597735816,0.5277777777777778,0.7777777777777778,-0.7184046894730057,2.273960245028561,0.3611111111111111,2.5277777777777777,0.35601664456052484,4.699538910995031,0.4166666666666667,25.27777777777778,23.634931407136,26.920624148419556,24.5,22.89111632904468,26.10888367095532,44.69444444444444,39.95813539025571,49.43075349863317,42.166666666666664,37.215907353412,47.11742597992133
C_step_only,36,12,0.1557543029450688,0.12224739691446246,0.18926120897567517,0.06147689235686862,0.02826619114064243,0.09468759357309481,-9.693654643164741,-13.803434225756972,-5.583875060572511,0.25,-0.015346289327434141,-0.0340074870388524,0.0033149083839841206,0.25,-0.01687817194768891,-0.03859890577431763,0.004842561878939805,0.4722222222222222,-1.7222222222222223,-3.3687761244940004,-0.07566831995044443,0.2777777777777778,-5.972222222222222,-9.5527938367022,-2.3916506077422452,0.2777777777777778,22.77777777777778,21.329222260574607,24.22633329498095,24.5,22.89111632904468,26.10888367095532,36.19444444444444,31.906822841230642,40.48206604765824,42.166666666666664,37.215907353412,47.11742597992133
D_visual_only,35,12,0.19458699370137436,0.15836704835896048,0.23080693904378824,0.07908867888297769,0.04155042043252671,0.11662693733342866,-1.6263351440429688,-4.060360698294582,0.8076904102086444,0.45714285714285713,0.0150227993251904,-0.0007736451435503746,0.030819243793931174,0.5428571428571428,-0.024302985828560414,-0.040742455701604285,-0.007863515955516542,0.37142857142857144,-0.6,-2.81836017867995,1.61836017867995,0.34285714285714286,0.8857142857142857,-2.746853692678832,4.518282264107404,0.45714285714285713,23.885714285714286,22.229657452361604,25.54177111906697,24.485714285714284,22.83043737623393,26.140991195194637,42.51428571428571,37.71909125708662,47.30948017148481,41.628571428571426,36.651219616731765,46.60592324041109
