candidates,clean_correct_minus_wrong_ci_low_sem,clean_correct_minus_wrong_mean,clean_correct_minus_wrong_positive_frac,clean_source_minus_controls_ci_low_sem,clean_source_minus_controls_mean,clean_source_minus_controls_positive_frac,evidence_specificity_ci_low_sem,evidence_specificity_mean,evidence_specificity_positive_frac,real_minus_shifted_ci_low_sem,real_minus_shifted_mean,real_minus_shifted_positive_frac,real_minus_shuffled_ci_low_sem,real_minus_shuffled_mean,real_minus_shuffled_positive_frac,restore_correct_minus_wrong_ci_low_sem,restore_correct_minus_wrong_mean,restore_correct_minus_wrong_positive_frac,restore_source_minus_controls_ci_low_sem,restore_source_minus_controls_mean,restore_source_minus_controls_positive_frac,stage6_prompt_family,stage6_question_variant,stage6_sample_type,unique_samples
960,-0.0009130509647508073,0.0034071180555555556,0.44166666666666665,0.005054766371430713,0.008745659722222222,0.44583333333333336,16.943517184583932,17.353605143229167,1.0,0.02317068457295487,0.02768012152777778,0.6291666666666667,0.027312625726051813,0.03173828125,0.6427083333333333,0.014162427305249116,0.017588975694444446,0.590625,0.02683778544150387,0.02943793402777778,0.6895833333333333,,,compact_scene_inference,5
384,-0.01383799432929772,-0.0068359375,0.3984375,-0.00409770540327656,0.001898871527777778,0.4453125,17.965486223662207,18.617431640625,1.0,0.031698747879027656,0.038411458333333336,0.7083333333333334,0.029158982396270176,0.036078559027777776,0.6458333333333334,0.006655309059987157,0.01318359375,0.5286458333333334,0.030205590047140643,0.034613715277777776,0.7291666666666666,,,symbol_text_reading,2
960,-0.0032470735078904142,0.0008680555555555552,0.3958333333333333,-0.0008754693610668728,0.0031901041666666666,0.39791666666666664,19.96307721212244,20.334913126627605,1.0,0.0293791940337445,0.03438724941677517,0.6333333333333333,0.026244447877770367,0.031262249416775176,0.615625,0.014167198585807395,0.017471016777886282,0.5885416666666666,0.029658192723665044,0.03271624247233073,0.671875,,,visual_readout,5
