clean_source_minus_controls_ci_low_sem,clean_source_minus_controls_mean,clean_source_minus_controls_positive_frac,pos234_numeric_ci_low_sem,pos234_numeric_mean,pos234_numeric_positive_frac,real_minus_shifted_ci_low_sem,real_minus_shifted_mean,real_minus_shifted_positive_frac,real_minus_shuffled_ci_low_sem,real_minus_shuffled_mean,real_minus_shuffled_positive_frac,restore_correct_minus_wrong_ci_low_sem,restore_correct_minus_wrong_mean,restore_correct_minus_wrong_positive_frac,restore_source_minus_controls_ci_low_sem,restore_source_minus_controls_mean,restore_source_minus_controls_positive_frac,rows,stage6_prompt_family,unique_samples
-0.0018575585479136993,0.0032190393518518514,0.4027777777777778,0.35245054322978714,0.3923611111111111,0.3923611111111111,0.022106255166875484,0.027825249565972224,0.6354166666666666,0.015664256864837883,0.021387170862268517,0.5694444444444444,0.006383020568682824,0.011042842158564815,0.5329861111111112,0.02300938235805497,0.026631673177083332,0.6527777777777778,576,A_step_visual,12
0.0031196824602892437,0.008029513888888888,0.4357638888888889,0.40554917594168627,0.4461805555555556,0.4461805555555556,0.027056935969589812,0.03331848427101418,0.6440972222222222,0.031570565930315965,0.03769493103027344,0.6684027777777778,0.012349759293510645,0.016897766678421588,0.5677083333333334,0.03073168874989594,0.034475891678421584,0.6944444444444444,576,B_direct,12
-0.0014915703799922042,0.00339988425925926,0.3958333333333333,0.3969517195989983,0.4375,0.4375,0.02670509105720697,0.03296350549768519,0.6371527777777778,0.028256974801571237,0.0343017578125,0.6510416666666666,0.01468024059784084,0.019110785590277776,0.6059027777777778,0.028746532340145448,0.0323486328125,0.6944444444444444,576,C_step_only,12
0.001401936705735178,0.006510416666666667,0.46875,0.40899167259475583,0.4496527777777778,0.4496527777777778,0.028993518383617998,0.03494601779513889,0.6597222222222222,0.029514547619089428,0.03566939742476852,0.6388888888888888,0.015742388341683806,0.020170988859953706,0.6111111111111112,0.029581321712399543,0.033209906684027776,0.7135416666666666,576,D_visual_only,12
