clean_source_minus_controls_ci_low_sem,clean_source_minus_controls_mean,clean_source_minus_controls_positive_frac,pos234_numeric_ci_low_sem,pos234_numeric_mean,pos234_numeric_positive_frac,real_minus_shifted_ci_low_sem,real_minus_shifted_mean,real_minus_shifted_positive_frac,real_minus_shuffled_ci_low_sem,real_minus_shuffled_mean,real_minus_shuffled_positive_frac,restore_correct_minus_wrong_ci_low_sem,restore_correct_minus_wrong_mean,restore_correct_minus_wrong_positive_frac,restore_source_minus_controls_ci_low_sem,restore_source_minus_controls_mean,restore_source_minus_controls_positive_frac,rows,stage6_question_variant,unique_samples
0.013207985756818467,0.01752387152777778,0.5416666666666666,0.45160541836108836,0.4869791666666667,0.4869791666666667,0.03391782321612909,0.03908438152737088,0.68359375,0.033102214370435055,0.0384062131245931,0.65625,0.016817890486872517,0.020814524756537545,0.6002604166666666,0.034088844674306146,0.037348270416259766,0.7369791666666666,768,original,12
-0.0037857257082409834,0.0005967881944444448,0.3893229166666667,0.3804894656817894,0.4153645833333333,0.4153645833333333,0.02325848644094166,0.028705808851453993,0.6106770833333334,0.028402138645804396,0.033398734198676214,0.6432291666666666,0.01265129407703538,0.016620847913953993,0.5833333333333334,0.027666256455658022,0.030957327948676214,0.6575520833333334,768,paraphrase_1,12
-0.0064054578412964655,-0.002251519097222222,0.3463541666666667,0.3573778147702191,0.3919270833333333,0.3919270833333333,0.02392344715113967,0.028999752468532983,0.6380208333333334,0.019655548729781692,0.024984995524088543,0.5963541666666666,0.009212359729196621,0.012981414794921875,0.5546875,0.02380425703856619,0.026693979899088543,0.671875,768,paraphrase_2,12
