pos234_numeric_ci_low_sem,pos234_numeric_mean,pos234_numeric_positive_frac,real_minus_shifted_ci_low_sem,real_minus_shifted_mean,real_minus_shifted_positive_frac,real_minus_shuffled_ci_low_sem,real_minus_shuffled_mean,real_minus_shuffled_positive_frac,restore_correct_minus_wrong_ci_low_sem,restore_correct_minus_wrong_mean,restore_correct_minus_wrong_positive_frac,restore_source_minus_controls_ci_low_sem,restore_source_minus_controls_mean,restore_source_minus_controls_positive_frac,route_identity_score_ci_low_sem,route_identity_score_mean,route_identity_score_positive_frac,rows,stage6_prompt_family,unique_samples
0.3778762388942252,0.40625,0.40625,0.024363876343409405,0.028532805266203703,0.6241319444444444,0.02639925576259865,0.030666775173611112,0.6215277777777778,0.012553392616114531,0.015864619502314815,0.5711805555555556,0.026423327562315156,0.028984917534722224,0.6571180555555556,0.17098796765747346,0.17916813603153936,0.9340277777777778,1152,A_step_visual,12
0.36672376099944726,0.3949652777777778,0.3949652777777778,0.023416234744870798,0.027832649372242113,0.6206597222222222,0.025977955911606985,0.030400647057427302,0.6163194444444444,0.014094754910805477,0.017253222288908784,0.5685763888888888,0.02805476516725183,0.03070808340001989,0.6657986111111112,0.17446758268568832,0.1830293337504069,0.9262152777777778,1152,B_direct,12
0.36758108782279586,0.3958333333333333,0.3958333333333333,0.02281895370022491,0.027113737883391206,0.6006944444444444,0.026186010414931817,0.03042319968894676,0.6345486111111112,0.014439598217508572,0.01772788718894676,0.5720486111111112,0.027543409552976315,0.02997108742042824,0.6701388888888888,0.17243772642472965,0.1804244429976852,0.9262152777777778,1152,C_step_only,12
0.3504523799504558,0.3784722222222222,0.3784722222222222,0.02430447958041955,0.028619271737557867,0.6145833333333334,0.021978982961030298,0.026376794885706017,0.59375,0.011972362467184937,0.015046861436631944,0.5598958333333334,0.02582791890698723,0.02840225784866898,0.6597222222222222,0.1656766490704014,0.17417286060474535,0.9322916666666666,1152,D_visual_only,12
