correct_minus_wrong_ci_low_sem,correct_minus_wrong_mean,correct_minus_wrong_positive_frac,rows,source_damage_target_logit_ci_low_sem,source_damage_target_logit_mean,source_damage_target_logit_positive_frac,source_minus_controls_ci_low_sem,source_minus_controls_mean,source_minus_controls_positive_ci_low_sem,source_minus_controls_positive_frac,source_minus_controls_positive_mean,source_minus_controls_positive_positive_frac,stage6_question_variant,unique_samples
-0.19312140664845062,-0.08214613970588236,0.19852941176470587,136,-0.13417244581952043,-0.03527113970588235,0.3014705882352941,-0.11293208546135584,-0.0012637867570588215,0.2863107411946648,0.36764705882352944,0.36764705882352944,0.36764705882352944,original,12
-0.16156508401687636,-0.05339478417266187,0.17985611510791366,139,-0.1298605194359571,-0.04709982014388489,0.17266187050359713,-0.10046468419183742,0.0003372302214388514,0.1859005120553768,0.2589928057553957,0.2589928057553957,0.2589928057553957,paraphrase_1,12
-0.0935200095112682,-0.030294514388489208,0.14388489208633093,139,-0.0680302237883434,-0.01320818345323741,0.14388489208633093,-0.059582131507308025,0.0015737410059712231,0.2188776886929586,0.2949640287769784,0.2949640287769784,0.2949640287769784,paraphrase_2,12
