correct_minus_wrong_ci_low_sem,correct_minus_wrong_mean,correct_minus_wrong_positive_frac,delta_from_baseline_ci_low_sem,delta_from_baseline_mean,delta_from_baseline_positive_frac,fixed_node_positive_ci_low_sem,fixed_node_positive_mean,fixed_node_positive_positive_frac,fixed_node_strength_ci_low_sem,fixed_node_strength_mean,fixed_node_strength_positive_frac,model,retention_ratio_ci_low_sem,retention_ratio_mean,retention_ratio_positive_frac,rows,stage6_prompt_family,unique_samples
-0.19463467459122796,-0.09225643382352941,0.10294117647058823,-0.2668536299020395,0.03320312497441176,0.5147058823529411,0.1337227218816068,0.23529411764705882,0.23529411764705882,-0.021422164641756402,0.011144301470882353,0.23529411764705882,gemma,-0.2073462918255769,-0.020572390088049092,0.19696969696969696,68,A_step_visual,9
-0.24291360527246125,-0.11030190677966102,0.2457627118644068,-0.1351475919561824,-0.0011917372981355956,0.3050847457627119,0.2933425277845704,0.3813559322033898,0.3813559322033898,-0.18386506132146088,-0.009136652524661011,0.3813559322033898,gemma,0.35354866557550524,0.5742443511627617,0.6666666666666666,118,B_direct,12
-0.11476126380947019,-0.053013392857142856,0.16071428571428573,-0.20324169498374578,0.022251674076071423,0.49107142857142855,0.22627048487159818,0.3125,0.3125,-0.012045898534093621,0.008858816963660714,0.3125,gemma,-0.21555920504305326,-0.07110056483538564,0.28440366972477066,112,C_step_only,12
-0.09710364403326491,0.02087823275862069,0.15517241379310345,-0.19427060128756188,0.007947198252844824,0.47413793103448276,0.18636169047839252,0.2672413793103448,0.2672413793103448,-0.0740972989994218,-0.00498383621025862,0.2672413793103448,gemma,-0.21238555702731388,-0.02716076048715445,0.3008849557522124,116,D_visual_only,11
-0.0024887959961510356,0.002785011574074074,0.40625,-0.03312676806770849,-0.026294849537037035,0.328125,0.36268899413019806,0.4027777777777778,0.4027777777777778,-0.0018575585479136993,0.0032190393518518514,0.4027777777777778,qwen,0.009471305898300558,0.14501792114695342,0.4150537634408602,576,A_step_visual,12
-0.0015907034033491377,0.004050925925925926,0.4392361111111111,-0.02693687543236747,-0.021484375,0.1892361111111111,0.3952337392834443,0.4357638888888889,0.4357638888888889,0.0031196824602892437,0.008029513888888888,0.4357638888888889,qwen,0.22227871002073213,0.32899641577060934,0.5806451612903226,576,B_direct,12
-0.008252734245301348,-0.00267650462962963,0.4079861111111111,-0.03291030464416134,-0.02611400462962963,0.3402777777777778,0.3558612567271253,0.3958333333333333,0.3958333333333333,-0.0014915703799922042,0.00339988425925926,0.3958333333333333,qwen,-0.08689408191076203,0.050430107526881734,0.38924731182795697,576,C_step_only,12
-0.007078542577337041,-0.0015914351851851853,0.4079861111111111,-0.030342117434102967,-0.023003472222222224,0.3628472222222222,0.4279610748726633,0.46875,0.46875,0.001401936705735178,0.006510416666666667,0.46875,qwen,-0.20037617535831967,-0.06304659498207885,0.38064516129032255,576,D_visual_only,12
