pos234_numeric_ci_low_sem,pos234_numeric_mean,pos234_numeric_positive_frac,real_minus_shifted_ci_low_sem,real_minus_shifted_mean,real_minus_shifted_positive_frac,real_minus_shuffled_ci_low_sem,real_minus_shuffled_mean,real_minus_shuffled_positive_frac,restore_correct_minus_wrong_ci_low_sem,restore_correct_minus_wrong_mean,restore_correct_minus_wrong_positive_frac,restore_source_minus_controls_ci_low_sem,restore_source_minus_controls_mean,restore_source_minus_controls_positive_frac,route_identity_score_ci_low_sem,route_identity_score_mean,route_identity_score_positive_frac,rows,stage6_prompt_family,unique_samples
0.14067584395760105,0.3333333333333333,0.3333333333333333,-0.03351984709379846,-0.0008680555555555581,0.4583333333333333,-0.009269953879333385,0.019965277777777776,0.5416666666666666,-0.006737779234900572,0.014756944444444446,0.5833333333333334,-0.00324212312871016,0.018229166666666668,0.5,0.11064605112781518,0.1640625,0.9166666666666666,24,A_step_visual,2
0.2546999718875236,0.4583333333333333,0.4583333333333333,-0.006237892085124631,0.030381944444444448,0.7083333333333334,-0.0019444444444444466,0.030381944444444444,0.6666666666666666,0.005640782352473485,0.024305555555555556,0.6666666666666666,0.016098623463523833,0.03125,0.75,0.15370491521250051,0.19704861111111113,0.9583333333333334,24,B_direct,2
