bucket,count,node_overlap_jaccard,edge_overlap_jaccard,a_target_top3_concentration,b_target_top3_concentration,delta_target_top3_concentration,a_target_error_ratio,b_target_error_ratio,delta_target_error_ratio,a_traced_max_depth,b_traced_max_depth,delta_traced_max_depth,a_traced_nodes,b_traced_nodes,delta_traced_nodes,a_traced_edges,b_traced_edges,delta_traced_edges
paperpack_primary_full,71,0.3092446544571556,0.20936540086575559,0.07975876899568167,0.0827900543003651,-0.003031285304683425,0.6092352409530727,0.60135556710691,0.007879673846162704,3.591549295774648,3.704225352112676,-0.11267605633802817,28.323943661971832,29.788732394366196,-1.4647887323943662,48.014084507042256,51.57746478873239,-3.563380281690141
__all__,71,0.3092446544571556,0.20936540086575559,0.07975876899568167,0.0827900543003651,-0.003031285304683425,0.6092352409530727,0.60135556710691,0.007879673846162704,3.591549295774648,3.704225352112676,-0.11267605633802817,28.323943661971832,29.788732394366196,-1.4647887323943662,48.014084507042256,51.57746478873239,-3.563380281690141
